,T,P,FDR,HOLM
ATXN2L,-2.368314614965557,0.017869333190618706,0.04717770917814515,1.0
CDC42BPA,-2.9854358138165784,0.0028317455961533434,0.010388461144923897,1.0
GRIN1,0.7022925634566194,0.4824967299821302,0.6103739055554185,1.0
GJA4,5.336998488630116,9.449782736735206e-08,1.3887840782948268e-06,0.0012451978712195982
GTF2F1,2.002449969496377,0.045236358806053575,0.09960312113377752,1.0
TMPRSS5,-1.1087232867286159,0.26754957293689174,0.39829586839862857,1.0
DDIT4,1.0560485780024533,0.2909460216655432,0.4239302127494022,1.0
FBRSL1,-4.3939649440179895,1.113017717889572e-05,9.294651208223725e-05,0.13852618516853613
STAM,1.2151110091548611,0.22432375522970416,0.3497066105896524,1.0
ADPRHL2,2.4103100025359616,0.01593897080557839,0.04304587760253434,1.0
FANK1,5.576782928611245,2.450072843038723e-08,4.0307472140607887e-07,0.0003253696735555424
STAC3,0.20898439406328284,0.8344604213686595,0.8928107641372869,1.0
MRPL49,1.0270002453072269,0.30442034857233424,0.4374266706485622,1.0
KCNAB1,1.4814328108016566,0.13849127684587498,0.24172712000580007,1.0
CLK2,-1.4271176812185058,0.1535459768399879,0.2621684489293816,1.0
RNF185,0.24543210047586855,0.806121876346218,0.8723269106607601,1.0
SMARCA1,-4.544258837954728,5.5128882432201955e-06,5.087546604611431e-05,0.06950098208227701
DNAH7,-2.189770324332204,0.02854089794894043,0.06886903068975324,1.0
FOXN3,-2.704379056264945,0.006843217605000269,0.02156425398566658,1.0
IWS1,2.709520315358088,0.0067380578569803595,0.02129250379570593,1.0
PIK3R1,-3.797797875407622,0.0001459872887159459,0.0008490202747289359,1.0
TNFRSF10C,-0.2881579417970584,0.7732258414799223,0.847957411328199,1.0
APOC1,-3.0208014719965433,0.0025210659828339803,0.009451824679211565,1.0
OPALIN,-0.2958817322369032,0.7673204023410776,0.8432616871486166,1.0
ZFC3H1,-2.3545163395374478,0.018546828288207227,0.04862137184102981,1.0
CARD11,3.342633419215385,0.0008298745040846823,0.003730609137917087,1.0
TMEM31,2.852736198466329,0.0043344587151601735,0.014713223845122338,1.0
KCNIP1,-1.6501833720500694,0.0989054366830371,0.18567588153296755,1.0
BTAF1,-1.5568998387330228,0.11949426776146095,0.21559596192081867,1.0
ADRA2A,0.27321912062895903,0.7846847828130558,0.8563391323358535,1.0
NUDT18,3.0757017819912824,0.002100077751406183,0.008083555472197282,1.0
CLEC2A,0.9698824540696622,0.3321050868598875,0.4662200097334018,1.0
AIG1,-1.1646520146986297,0.24415987996879762,0.37209576188410703,1.0
TM4SF18,2.8065027947943313,0.005008247802838519,0.016629076429434238,1.0
SUFU,-1.555185695454329,0.11990185009741054,0.21613825789585492,1.0
CNOT10,0.36008977281011023,0.7187800006373729,0.8063887993184556,1.0
GBAS,0.5049698624966699,0.6135800036285216,0.7224998850719258,1.0
NUDT2,-0.7128330202035306,0.4759490901068094,0.6050336287800973,1.0
ARHGAP21,-4.496274009282337,6.915460677520988e-06,6.188024244227324e-05,0.08685127064898608
NPHS2,2.7098684177733268,0.00673099052079015,0.021274925996631153,1.0
FGFRL1,0.8119665642328954,0.4168108174083478,0.5494006467014004,1.0
P4HA1,2.018105723387803,0.04358025174255763,0.09657329140067081,1.0
BCR,-0.2956814455079633,0.7674733682771006,0.843280965416863,1.0
LRFN4,-6.130343501482407,8.768953709996348e-10,1.9804387787847983e-08,1.1849487148318066e-05
ASXL2,1.0366698139236206,0.2998897646465145,0.43263688699718594,1.0
KCNK3,-0.8886124589536583,0.3742113928879577,0.5081741112909371,1.0
TMEM89,-0.38537787107621385,0.6999574752061033,0.7925041070284206,1.0
NGFR,4.877004002402268,1.0770925082255157e-06,1.2095261224219492e-05,0.013872951505944642
SLC4A1,0.5313985170432426,0.5951426489395442,0.7071288991265884,1.0
PPT2,-1.8999192301364716,0.05744372000616179,0.12019229146768025,1.0
TNIP2,5.561027327261856,2.6819119390888875e-08,4.383453294201005e-07,0.0003559969907946589
SPATA22,1.6225147060323373,0.10469318689169159,0.19391487963772247,1.0
PRDM2,-4.491759743950409,7.0637083173700494e-06,6.300738687127934e-05,0.0886777942162636
NGDN,-1.6150995721599501,0.10628913360832433,0.19625385542046353,1.0
UBR4,1.837417903577514,0.06614822579164331,0.13452295975866702,1.0
GPR183,3.415690791289496,0.0006362044377282904,0.0029744240544320663,1.0
ATP2B3,1.300518410865982,0.1934233503571794,0.3120999004051361,1.0
ANKRD28,0.623648513323265,0.5328584429059335,0.6540109962500293,1.0
SPATA13,3.3102013045611383,0.0009322889600146791,0.004087039167965126,1.0
ANAPC13,1.7551560004932005,0.07923262764597329,0.15530166222913772,1.0
BTG2,1.4288187292171934,0.1530563409736137,0.26160698880889866,1.0
ZNF37A,-2.0915494478672683,0.03647883868594143,0.08369649810805581,1.0
KIF24,-3.886786808231213,0.00010157989211644725,0.0006203613454610502,1.0
YKT6,2.8089910397230686,0.0049697029743425575,0.016539938948035564,1.0
EARS2,-1.8428617174383273,0.0653492029731523,0.13318538729053297,1.0
NUDT1,4.706330906682898,2.5221500172432535e-06,2.5433778133940883e-05,0.03212462476962732
ZNF527,-0.29859829882324546,0.7652465636042093,0.8417533584561044,1.0
MEST,-2.4508916882080336,0.014250282620567746,0.03930364722777737,1.0
HBE1,3.568362026550194,0.00035921993479897226,0.0018308044117476096,1.0
DDX5,-3.9828830025132382,6.808427767818277e-05,0.000438530987614646,0.813198612588215
TGDS,-0.7819523743995668,0.4342425632660929,0.5652109518924712,1.0
FAM107A,0.2938113357268349,0.7689020725526957,0.8445915237161069,1.0
WDR43,-1.614965158267712,0.10631824028729792,0.19628196411358292,1.0
C10orf105,1.1674925451402818,0.24301151714421088,0.3708712613220797,1.0
NPR2,-0.92617054072008,0.35435735952195335,0.4882471834052604,1.0
STX16,0.5743173440199127,0.5657530745911663,0.6820684717804988,1.0
SF3B3,-3.554800264014685,0.0003782663250766538,0.0019142024801504657,1.0
ZNF268,-5.800920609386719,6.595182206203313e-09,1.2360688282576525e-07,8.827651383003135e-05
HEPACAM,1.016076158579048,0.3095931213099109,0.4426605531027023,1.0
PREX1,1.744387567097236,0.08109153148764336,0.15826505689844036,1.0
TRIM13,-2.4209287432614643,0.015480911529839847,0.04211451360571017,1.0
MYCT1,4.144937450208927,3.399064807045125e-05,0.00024052041162164154,0.41268045822334865
ADCY8,0.5456310906572919,0.5853195483792797,0.6986869110930646,1.0
FASLG,-1.3150103371008917,0.188506428399289,0.30591183249645865,1.0
PRDX1,2.301893416558362,0.021341183576229716,0.05457074577694623,1.0
SPCS1,3.998294773061431,6.380046540698322e-05,0.00041586490545132725,0.7636915709215891
GOLPH3L,1.5492764784301218,0.1213152716017597,0.21781340171868807,1.0
FAM124A,2.5932257318214407,0.009508034194138152,0.028329733917118058,1.0
TTC39A,8.58317801169929,9.228737568606381e-18,7.248660652497612e-16,1.2882394772017647e-13
OIT3,-0.3234310776879837,0.7463687966260775,0.8276406623399152,1.0
MGC72080,2.486355045156049,0.012905913486632038,0.03624531222169121,1.0
ADAMTS3,0.9324344285489133,0.3511120591135636,0.4849572383497032,1.0
LRP2BP,-6.867978883867611,6.511785686586991e-12,2.1713119348341248e-10,8.930914069154058e-08
AP2A2,-1.08052510003422,0.27990841575976,0.4116231726660585,1.0
LOC400456,5.483363649528005,4.173139456079992e-08,6.519319959122533e-07,0.0005522732756176261
CDADC1,-0.6678142656995355,0.5042521592106401,0.6297208989192943,1.0
C10orf55,-1.095845334214696,0.2731464653885187,0.4046253905765798,1.0
C6orf163,-0.8959874518176842,0.370259465070401,0.50426050642186,1.0
MARCKS,-6.74799084789558,1.4990640072376968e-11,4.73075154784075e-10,2.0523685323091306e-07
PSKH1,0.730828167123681,0.46488411650367134,0.5946423778047571,1.0
RAB7A,3.3245298453225125,0.00088567753247093,0.003936406461513363,1.0
P2RY12,1.207917894516526,0.22707884572724069,0.3527956836144757,1.0
FLJ30403,0.5527054810939965,0.5804650995430805,0.6947105373182149,1.0
TPD52,1.4508778319204656,0.14681388177408136,0.2532830580258648,1.0
HAUS6,-1.3210582198434007,0.1864819525197141,0.30353233303289406,1.0
NEFH,12.365531873219672,4.0154459577687424e-35,2.1026064796642401e-32,5.666597335603249e-31
CLEC4A,1.3983710089684749,0.16200168431790785,0.2729537904254729,1.0
CCDC36,-0.053792453857580934,0.9571005217655851,0.9760160975708195,1.0
KCNK6,1.7028233221008398,0.08860113696054746,0.16984988126755524,1.0
TTLL11,3.5547829367529866,0.00037829125261991804,0.0019142024801504657,1.0
NBPF6,-0.49814879886060837,0.6183791676155919,0.7262539185702972,1.0
LRIG2,-0.6337666555072934,0.5262331172731944,0.6486385189196533,1.0
PDS5A,-1.8208421268576829,0.06863085854348304,0.13849601457147634,1.0
EPN1,0.7332921952152891,0.46338023426764696,0.5932535061060948,1.0
CD59,5.3508112522483975,8.756081145644047e-08,1.291983739291566e-06,0.0011541390558073418
ARHGAP22,4.881603896965291,1.0522645794842316e-06,1.1835255866943568e-05,0.013555272312915872
SAFB2,-2.063770022099549,0.03903952666405953,0.0884378830277958,1.0
TXK,3.602797362035601,0.00031481094236329515,0.0016399399790465244,1.0
PCDHGA12,-4.056759715691967,4.975822622521848e-05,0.0003351878329479264,0.5991388019778557
LCN12,-0.24096109140939284,0.8095852726442607,0.8749109868370895,1.0
DOCK10,1.6221755391479171,0.10476576759395508,0.1939835419019795,1.0
ELAVL2,2.5333062480751396,0.011299218653773674,0.03258840337149168,1.0
ZNF33B,-2.404480844570239,0.01619545496647893,0.04365516536054893,1.0
DAGLB,-3.9110953997820945,9.187846948501802e-05,0.0005674870255916054,1.0
EXOSC7,-0.5214073328895993,0.6020830442940965,0.7121434016757247,1.0
GNAI2,3.245633188610703,0.0011718973141963322,0.004950189491517104,1.0
CTTNBP2,-1.014438266006427,0.31037367281295136,0.44346265651637257,1.0
MBL1P,-2.47956012347321,0.013154455078168129,0.036776287501510976,1.0
TOP3B,0.835039972968127,0.4036952023609759,0.536615529426427,1.0
STAT4,-3.134967589451283,0.001718730994375973,0.006819932303813501,1.0
ROR2,-0.03721118424515954,0.9703166210513975,0.9845931521154567,1.0
GNAI3,2.793117706008052,0.0052202692783780745,0.017211792690697114,1.0
ZNF260,2.1978347543688734,0.02796088379584521,0.06775985174934172,1.0
EEF1B2,1.0560967888576656,0.2909239973278962,0.4239302127494022,1.0
PARD6G,1.2707188936705778,0.20382867158867835,0.3251410944648688,1.0
DAP,1.9224847135702279,0.05454479524875456,0.11537317702377198,1.0
ELP3,-0.9426764598387668,0.3458464176102706,0.47937026001705935,1.0
DDT,3.943136951573001,8.042269882457362e-05,0.0005060151829024574,0.9563867344218294
C1QB,2.1290023958080777,0.033254062185326894,0.07773975480105888,1.0
HELLS,-4.437808906793674,9.087924455350014e-06,7.844021730753266e-05,0.11360814361633052
DSCC1,0.18820914241332032,0.8507127059510262,0.903023968521331,1.0
EPHA10,3.9946461306167835,6.479095032485462e-05,0.0004209625255941152,0.7751149665763744
GIMAP4,4.236595978407656,2.2693394101382975e-05,0.0001708408976599321,0.27824370507705665
DRGX,-0.8806465892722204,0.3785091337352521,0.5121776785262726,1.0
BICC1,-2.215903816990925,0.02669809007837349,0.0653719427655082,1.0
KIAA1683,-5.921775233900001,3.1848472306932966e-09,6.450912628587654e-08,4.28075316277486e-05
SNTB2,-0.2518828061026783,0.801131649940939,0.8688291835994513,1.0
ZNF689,-0.001909573862410683,0.9984763814234421,1.0,1.0
INE1,-1.673036482257255,0.09432011431289362,0.17865725832739685,1.0
MICALCL,-0.2710064860167568,0.7863860437561144,0.8577984635926199,1.0
ISLR,-1.5777200158662332,0.11462994587677955,0.20830476376469118,1.0
FNDC5,-1.4960628953775237,0.13463726591551683,0.23657738820700686,1.0
TSPAN17,1.4573354953640454,0.14502379330010784,0.250714892354723,1.0
PNMAL1,-4.436302629736984,9.151716603157394e-06,7.879839789003608e-05,0.11436900238965796
WDR82,-1.5869418582626333,0.11252581347328078,0.20528931179684676,1.0
C11orf87,0.9926201408203611,0.3208951057756063,0.4546362366425014,1.0
NDEL1,1.9729005068555474,0.04850689887689113,0.10515377850647585,1.0
C14orf105,-0.8757228338419245,0.38118072897112054,0.5147214084234673,1.0
FAHD1,3.787573059034106,0.0001521259608024722,0.0008796551467588352,1.0
DEAF1,0.19134440557776336,0.8482557731206112,0.901611616666802,1.0
ZNF277,3.31165964971212,0.0009274430413823303,0.0040744960032149755,1.0
NPL,2.890674760786508,0.003844157295001322,0.013386378284908544,1.0
ZNF394,-0.7025129277765684,0.48235934239779155,0.6102547098720337,1.0
GALP,-6.039118207883968,1.5495869815739105e-09,3.324440173822754e-08,2.0888432511616312e-05
NDST3,3.1092395210821473,0.0018756959257797648,0.0073418020483594455,1.0
TNFSF12,-3.3331377563829983,0.0008587241315202254,0.0038310639859365564,1.0
TACC2,0.1913513114106388,0.8482503630180811,0.901611616666802,1.0
GPM6B,-0.5948313984577266,0.5519561771916563,0.6705370177673226,1.0
NDST2,-1.7386640681515828,0.08209386987499394,0.1598021660873832,1.0
RSPO1,0.9864212762009616,0.32392642874280053,0.4577383157986721,1.0
RNF138,-1.5662867882521143,0.1172814925795027,0.21225367922286342,1.0
PLEKHA7,2.3399954514818746,0.019283974746289446,0.050209361871646443,1.0
C2,0.9014248669609635,0.3673624647759566,0.5013338689903495,1.0
FBXO15,2.3466754560739678,0.018941745635549973,0.04942753779907817,1.0
SSU72,3.1094961141148825,0.0018740674965977593,0.007337459503433708,1.0
TRIP12,4.2146600433697765,2.5015470916971105e-05,0.0001864358080253756,0.30623939496556024
H6PD,-1.6898944201025354,0.09104815531467315,0.17373421510357348,1.0
SLC39A3,2.200817841699382,0.027748922000540348,0.06735008742380076,1.0
LUM,5.1439497065825455,2.6902158221749856e-07,3.5022349257743965e-06,0.0035115387126850085
EML4,-3.1458258894935067,0.001656185675909853,0.006608849304547983,1.0
MRPS28,4.560087524453347,5.113230458171755e-06,4.768156331781967e-05,0.06454430807350206
LY6G6F,0.05777703525581099,0.9539262308257096,0.9734109744795296,1.0
PCOLCE,1.3632787323221327,0.17279468210857785,0.28643114264873654,1.0
CADM1,-3.1863839751695213,0.0014406325818870612,0.005881508357701204,1.0
TLE4,-0.5277504677471987,0.5976725400491946,0.7088837559744557,1.0
THOC6,1.3247441368780937,0.185256028748358,0.30198890054701777,1.0
SAMSN1,1.5893168645731492,0.1119888731576105,0.2046398718757008,1.0
PGS1,0.4387021634765259,0.6608773592498813,0.7615522133079161,1.0
POLN,-1.751623301853707,0.0798386030734745,0.15625113098737298,1.0
CCNO,-3.115282847198917,0.00183768601836493,0.007219006648414388,1.0
PPARGC1B,-1.3155822645726882,0.18831428947707463,0.3057052962024206,1.0
SLC16A4,0.617242925038203,0.5370745066451388,0.6579860810181085,1.0
ADAMTS2,3.9686798768022524,7.227189289713123e-05,0.0004613002355664295,0.8617700509053928
MYSM1,0.9747066691349096,0.32970578386138216,0.46377279596380666,1.0
PRPF4,1.7473223513346163,0.08058143809646486,0.15742163490504632,1.0
MYL5,0.7465616905099957,0.4553281803725485,0.585865146022316,1.0
ELP2,-5.681755147720911,1.3331943592011932e-08,2.350212200796318e-07,0.00017780813168666312
C18orf56,0.463499292654183,0.6430065217476033,0.7468571486824382,1.0
SERTAD2,-2.0651615196093824,0.03890772012393478,0.08818168437194451,1.0
SNRPB,-1.4806834953036372,0.13869093410046787,0.24198598374829258,1.0
KLK11,0.9434343495452022,0.34545878044324374,0.47910633723670354,1.0
JPH3,0.36983790757275914,0.7115032685428229,0.8010219151663027,1.0
GPC6,2.0613753254895824,0.03926724698944648,0.08889677148707677,1.0
ECHDC2,-2.811137314872037,0.004936671239523404,0.016433872847747086,1.0
USP46,-2.853651910728311,0.004321985882010915,0.014684988320084193,1.0
SNX16,2.031021964680186,0.042252766519048426,0.09421121631906737,1.0
PSD2,0.9277400304397666,0.3535424383326037,0.48736183630522145,1.0
RPS18,-0.24892304663153175,0.8034203076621108,0.8702694077326787,1.0
TRAF6,-2.1110653159996775,0.03476669812748042,0.08053933772346686,1.0
APC,4.463903634513489,8.047977136737386e-06,7.054079402305838e-05,0.1008089616147725
LMTK2,-1.4799234400674912,0.1388936794199556,0.24227993086234823,1.0
KEL,3.17046205507394,0.0015219670932516156,0.006142612265027502,1.0
MEF2C,-6.805676744290112,1.0057531671041656e-11,3.2170448589408806e-10,1.3775801129825755e-07
IRF5,-0.9024590210616015,0.3668130805393004,0.5010631239289497,1.0
TRIM71,-2.283110440505824,0.02242386372528042,0.0568355298221611,1.0
C1orf194,-3.7930313485800693,0.000148819360404364,0.0008626519546522747,1.0
RPS28,0.3118460613881672,0.7551575163866111,0.8344862409468429,1.0
ETNK1,-1.9451492897807354,0.05175701304382693,0.1107523309238119,1.0
C1orf95,1.8810253101687877,0.05996847595477244,0.12433411248695891,1.0
TMBIM6,0.3213749259288621,0.7479262823403063,0.8286326917739402,1.0
UPK3A,-1.6545261812542982,0.09802064825427954,0.18428403258231438,1.0
ATP2A2,2.465017165729192,0.013700668770870724,0.03804007366114892,1.0
NFX1,-0.7031252484538194,0.48197769870503493,0.6099634808545321,1.0
RASA1,0.7869010880509731,0.43133977054490025,0.562520217319786,1.0
HFM1,-2.7178567589513865,0.006570627696154157,0.02085197179982659,1.0
FBN1,-4.505023880644297,6.636547883556366e-06,5.97828459048497e-05,0.08342140689630352
PWP1,0.2749484904786609,0.7833558122107869,0.855284923394556,1.0
ANKRD27,3.516981931918001,0.0004364834923370802,0.0021632862771693677,1.0
UPP2,-4.444342505995877,8.816106173064056e-06,7.628036051088104e-05,0.11024540769416602
COMMD4,-2.36160872492736,0.018195835470846522,0.04788769953217203,1.0
ZMYM2,-5.8630763199320395,4.543692473523645e-09,8.909670484143868e-08,6.0967265609740264e-05
GRB7,-3.562366236828648,0.0003675271819403815,0.0018677567571075177,1.0
MSTN,-1.5887574309202155,0.11211516735392613,0.20476478956850636,1.0
SOX15,-5.5035823599513485,3.721505537428436e-08,5.905122927964448e-07,0.0004930250535985192
LOC493754,-0.598470849114751,0.5495258041466602,0.6681454952722292,1.0
NDRG1,2.751708356129152,0.005928529267853165,0.019132058157705557,1.0
HLA-DMB,2.699905578888587,0.006935915769440863,0.021825056120265952,1.0
SSR3,3.707212461822878,0.00020955313214947384,0.0011582042442704402,1.0
